age,annual_income,loan_amount,loan_term,credit_score,num_credit_lines,delinq_2yrs,dti_ratio,employment_years,home_ownership,loan_purpose,num_inquiries,default
24,26416,8180,12,698,6,0,0.3324345159717005,7.30879233405113,RENT,other,1,0
53,24025,7658,60,530,12,1,0.08454337503120701,5.17522847891691,OWN,other,1,0
33,161666,6739,36,649,9,0,0.3121565209569803,8.055907112187151,RENT,home_improvement,2,0
40,48375,14343,60,567,10,0,0.159745343207808,5.393811500898343,MORTGAGE,home_improvement,1,0
27,30671,3771,12,682,8,1,0.4629696928391229,5.521676066572685,OWN,home_improvement,2,1
35,52808,6551,48,688,10,0,0.3446238529780752,7.7948034305623155,RENT,home_improvement,2,0
43,152990,9255,12,556,5,0,0.21143819527973512,8.760962323218612,RENT,debt_consolidation,1,0
34,38800,31079,60,727,12,0,0.47162720854442897,13.119606450488675,RENT,debt_consolidation,1,0
43,74028,12019,12,837,13,1,0.41877884989943726,5.315058329626536,RENT,debt_consolidation,2,0
39,99895,29872,12,716,12,0,0.3146352894461963,9.727472585261381,RENT,debt_consolidation,3,0
49,15758,15522,60,636,9,0,0.1631603840695459,16.018110295160376,MORTGAGE,medical,0,0
40,33421,9141,60,624,9,0,0.22362893096951098,9.860381621137812,RENT,major_purchase,1,0
49,92656,9447,48,633,3,1,0.22138131354409415,12.821254967824895,RENT,home_improvement,5,0
44,32222,5256,60,589,12,0,0.4619745804896582,3.8968633036563807,RENT,debt_consolidation,0,0
38,62866,91358,48,670,8,0,0.09786540715336595,3.398221798258284,OWN,home_improvement,0,0
30,31098,32480,24,558,4,0,0.3429147775155375,6.203129358075313,MORTGAGE,home_improvement,0,0
61,37521,21654,24,498,10,0,0.312457341384187,6.735300573931306,MORTGAGE,debt_consolidation,1,0
28,34876,4709,60,667,7,0,0.5053308526663125,12.354122585579724,RENT,major_purchase,0,0
46,71826,9308,12,651,10,0,0.384910483651298,3.3515802540932267,RENT,medical,2,0
49,55323,6122,36,604,8,0,0.4302815427715503,6.556860449012067,RENT,major_purchase,0,0
30,52016,14795,12,547,7,1,0.27119599944049716,12.37412623506605,RENT,home_improvement,1,0
37,220686,6362,60,673,5,2,0.16535027187421075,8.077717916993375,MORTGAGE,debt_consolidation,2,0
22,139221,7814,48,570,11,0,0.3011786036185261,6.945915148477089,MORTGAGE,home_improvement,1,0
26,14931,6496,12,638,1,0,0.46657435788896484,8.192488107334654,RENT,other,3,0
25,37569,11028,24,791,12,0,0.46623359467276526,1.3622374924456864,MORTGAGE,medical,0,0
48,210213,14145,60,702,8,0,0.28541186433264554,1.2812344287901984,MORTGAGE,debt_consolidation,2,0
61,34726,11264,12,540,5,0,0.2208884293027163,0.0,MORTGAGE,major_purchase,1,0
25,171553,45539,12,548,3,0,0.191498131263922,8.033408936848016,RENT,debt_consolidation,0,0
38,37956,25562,48,662,2,0,0.3295060095910158,11.594273749215082,RENT,home_improvement,0,0
46,42599,7140,48,539,3,0,0.3704826757578999,10.827932423019352,RENT,medical,2,0
40,82301,17335,48,489,13,0,0.5709787269463638,12.718139962824075,RENT,home_improvement,0,0
61,46438,7627,36,692,9,0,0.3684996136428312,14.271111095269374,RENT,debt_consolidation,1,0
69,65958,9739,60,675,2,0,0.4420648990710707,7.723236922440815,MORTGAGE,debt_consolidation,1,0
47,126117,19601,60,686,14,0,0.23292980181436718,6.676961411132256,RENT,debt_consolidation,3,0
69,77286,22754,24,671,10,1,0.3562551507393686,14.3798234742123,OWN,medical,0,0
32,53365,8350,24,644,1,0,0.37101176833052985,3.4949240166145654,MORTGAGE,medical,0,0
27,133801,5519,60,597,2,0,0.3289204208233432,1.1073368980837603,RENT,medical,1,0
23,82951,14330,12,691,13,1,0.34672718046951106,5.305602737154491,RENT,debt_consolidation,2,0
30,31567,18914,60,772,2,1,0.3689327701430159,4.721283453328922,MORTGAGE,major_purchase,2,0
54,160820,8017,36,609,12,1,0.4221555219641473,7.2416337291051045,MORTGAGE,debt_consolidation,0,0
45,72071,25674,24,568,11,0,0.5253677065120642,2.749901544284403,MORTGAGE,debt_consolidation,0,0
55,43122,22279,24,559,5,1,0.05,8.848665723816662,MORTGAGE,home_improvement,1,0
36,14581,7924,24,580,1,1,0.5170606271208031,4.154439798047584,MORTGAGE,debt_consolidation,4,0
22,21449,32995,60,666,13,1,0.09337878255230347,13.141019131779364,MORTGAGE,debt_consolidation,1,0
44,135955,33812,24,478,12,0,0.3963144231555128,1.0271724828014657,RENT,debt_consolidation,2,0
30,139218,69852,24,685,10,0,0.703344345363271,6.302635919739489,MORTGAGE,home_improvement,1,0
58,51594,52544,60,701,8,1,0.3436189567361327,5.3254285421124425,MORTGAGE,debt_consolidation,0,0
42,16947,6489,12,506,2,3,0.37700287091219625,8.15444961335234,RENT,debt_consolidation,0,0
46,25535,28000,24,571,6,1,0.3034610429119298,11.633522414133534,RENT,debt_consolidation,0,0
63,18503,27003,24,656,5,2,0.45008935208974055,8.331054531944716,OWN,debt_consolidation,1,0
59,18104,10109,24,638,2,0,0.4043312828959612,6.357044008243932,MORTGAGE,home_improvement,2,0
47,165393,19224,36,691,10,0,0.24859291328313932,10.45627518882647,RENT,other,1,0
49,168712,2974,60,638,12,1,0.3328470417222768,11.215123847080756,MORTGAGE,debt_consolidation,0,0
67,25021,2909,24,751,1,1,0.18223452443341806,8.345998983521714,MORTGAGE,other,0,0
58,48764,3388,36,624,6,1,0.33215878681515276,8.937959136532477,MORTGAGE,debt_consolidation,0,0
40,22677,18240,12,571,14,3,0.28709417196248943,10.233177731478069,OWN,debt_consolidation,2,0
47,48574,18943,12,564,6,0,0.3704811427386075,0.0,MORTGAGE,major_purchase,4,0
61,131082,10731,36,708,3,0,0.24351291542870912,5.2459739427177166,RENT,major_purchase,1,0
40,93641,52941,12,652,13,2,0.31783524648707,8.881169656043319,RENT,debt_consolidation,1,0
64,79634,29426,48,700,8,0,0.3513159162782216,5.541962581128125,RENT,debt_consolidation,0,0
39,43629,3719,12,699,9,1,0.3617626546934986,5.559265551809052,RENT,major_purchase,2,0
40,104524,11642,48,488,3,2,0.39114255735587633,8.87450771399967,RENT,other,1,0
55,72258,6299,36,558,9,0,0.323874850207852,8.988224870077152,RENT,other,3,0
67,62464,18605,48,568,8,2,0.23199595116024552,9.33529677285443,MORTGAGE,home_improvement,0,0
22,45741,13036,12,584,5,0,0.3623109908974367,3.038882691398472,RENT,major_purchase,2,0
50,59339,6592,24,616,6,1,0.32317132616063554,0.0,MORTGAGE,medical,4,0
54,58276,51822,48,729,12,0,0.5036968463160815,11.021933911762549,RENT,major_purchase,1,0
42,35423,13987,12,745,12,1,0.5226112251365539,3.287922462557503,RENT,other,2,0
23,30793,9577,24,626,12,1,0.14418793468444677,2.942373218638619,RENT,medical,3,0
26,26953,10910,36,629,1,0,0.4425731822626626,2.4912423729398787,RENT,major_purchase,0,0
35,28009,48773,36,593,5,1,0.47266162416348617,12.755150706677696,RENT,debt_consolidation,0,0
47,43789,27695,60,657,10,2,0.14812530562037904,8.060134060432317,RENT,home_improvement,1,0
30,39671,11732,36,666,10,1,0.4369209228369071,8.712616991922673,OWN,medical,0,0
29,33777,6041,60,714,12,3,0.4843932376649451,10.447755916137343,RENT,debt_consolidation,1,0
53,32309,6843,36,713,7,0,0.20755300431821144,6.788147347922267,RENT,debt_consolidation,1,0
52,58403,9084,36,465,1,0,0.3145487565318442,12.06344231332854,RENT,debt_consolidation,1,0
68,112034,20044,36,637,10,0,0.3779479903730332,1.0159842201022098,MORTGAGE,other,3,0
26,48700,24470,60,760,9,4,0.4355687090148917,1.571964971229968,RENT,major_purchase,1,0
61,46826,7476,60,614,13,0,0.20173408843285945,1.296152671669807,RENT,debt_consolidation,0,0
56,27975,25351,48,741,7,0,0.5235510046723418,9.108342487851665,RENT,debt_consolidation,1,0
22,42879,6458,12,625,4,0,0.05,9.532088480993448,MORTGAGE,major_purchase,3,0
49,100127,8189,12,663,11,0,0.5485618323388249,4.637089816432484,OWN,home_improvement,0,0
24,91352,4189,12,559,4,2,0.4325401201684877,5.837808256056125,RENT,debt_consolidation,0,0
21,87621,4091,36,562,11,0,0.25673427332857934,13.34035300397616,MORTGAGE,other,0,0
39,85950,6402,12,708,10,2,0.47966087640606203,3.5278190202345354,OWN,home_improvement,2,0
46,63706,13087,60,720,7,0,0.1928301434596805,8.477163956266429,RENT,major_purchase,1,0
45,62362,6031,48,652,6,2,0.36724040815908127,3.5714206449006514,RENT,medical,0,0
30,56774,44287,24,551,3,0,0.38577573107128926,12.479871624700847,MORTGAGE,debt_consolidation,3,0
35,38172,6335,48,653,14,0,0.3854202220938521,10.14213092136334,OWN,home_improvement,0,0
42,51545,15477,12,750,9,0,0.22404236643269804,0.0053928699770633415,RENT,home_improvement,2,0
68,55790,38414,12,789,6,0,0.2755884241463634,5.69599485176027,RENT,other,1,0
41,71675,14385,60,624,11,0,0.36901172992262227,0.0,MORTGAGE,debt_consolidation,0,0
42,52060,9985,48,517,2,0,0.24098843855501317,11.50227790505415,RENT,major_purchase,1,0
56,173355,15027,60,717,10,0,0.39071791914149123,17.236544754607174,RENT,home_improvement,1,0
54,23720,8523,60,627,12,0,0.25788110476601317,0.0,RENT,medical,4,0
50,77086,5999,24,725,2,0,0.5000000039115865,0.0,RENT,medical,0,0
45,47822,21810,60,672,1,0,0.5844027425856403,7.836600417849264,MORTGAGE,debt_consolidation,2,0
65,49083,8379,60,579,11,1,0.3053803738014111,6.907705948552733,RENT,debt_consolidation,1,0
48,30105,28265,24,654,5,4,0.48803881414551575,4.945774140974397,OWN,debt_consolidation,0,0
21,90364,25260,36,754,10,0,0.31815431876351,0.0,RENT,home_improvement,1,0
69,72526,15260,36,638,6,0,0.20953532048879844,8.617234149875644,MORTGAGE,other,1,0
65,80836,29048,24,567,3,0,0.28614233891672564,11.437569259734893,RENT,debt_consolidation,0,0
24,54260,8645,60,522,4,0,0.36283546111343196,21.234927243771157,OWN,home_improvement,1,0
27,40338,25009,12,588,5,1,0.08195635033593923,13.536439610684106,RENT,medical,3,0
69,47101,24905,48,617,4,0,0.4438485142168244,0.5064200402938148,OWN,other,1,0
29,63581,10497,12,715,9,0,0.36290312734045455,6.940542944191159,OWN,major_purchase,1,0
56,14715,9473,12,560,12,0,0.5000815936203732,9.960388607243576,RENT,medical,1,0
39,82764,17382,60,774,3,1,0.4412206330657037,3.5586927623835183,OWN,debt_consolidation,0,0
21,210179,64511,48,543,5,0,0.36799224757458326,10.900060007714448,RENT,debt_consolidation,2,0
30,65394,11094,48,836,7,3,0.29662475969758056,10.516888949684674,MORTGAGE,debt_consolidation,1,0
56,41416,9315,36,788,12,2,0.5784292582554481,13.186798578679165,OWN,home_improvement,2,0
29,44500,34293,24,661,12,0,0.675480903025405,11.011213766337598,MORTGAGE,home_improvement,2,0
65,74946,14108,60,518,7,0,0.2991275892410283,8.425718250538795,RENT,debt_consolidation,2,0
66,41983,26710,48,645,14,0,0.5063440210553827,3.8103412649555723,RENT,debt_consolidation,1,0
62,82553,43464,60,619,6,0,0.2439875511552046,0.5346070275342134,RENT,debt_consolidation,1,0
52,44157,2905,36,548,9,0,0.26184710694664093,8.095080690769759,RENT,debt_consolidation,0,0
52,137106,12964,12,673,7,0,0.29206325727522514,4.980829541448244,RENT,other,0,0
26,134855,11116,48,584,11,0,0.4527024031409524,5.464013811634285,RENT,other,1,0
68,40211,6186,36,592,4,0,0.18876300584914127,12.608952453596842,MORTGAGE,debt_consolidation,1,0
58,46694,2878,60,633,11,2,0.5824946340506352,13.844620069029302,OWN,debt_consolidation,2,0
37,48367,3739,36,604,10,3,0.4906808386059544,0.8231669187334809,OWN,medical,1,0
30,48757,14523,36,816,9,0,0.4492272808143321,5.94784697042406,MORTGAGE,debt_consolidation,1,0
47,27765,8714,36,607,6,0,0.30592780009959664,4.833974148517165,RENT,other,1,0
55,25530,7034,36,685,1,0,0.4744231384785112,8.574543210013358,MORTGAGE,debt_consolidation,0,0
41,103761,14408,36,661,9,2,0.05,0.0,OWN,home_improvement,0,0
45,94265,7679,36,678,11,3,0.4161352045238748,0.0,RENT,major_purchase,2,0
48,93294,37501,24,684,7,0,0.37401831014941184,6.412525334807972,MORTGAGE,debt_consolidation,0,0
67,47022,8129,60,720,6,0,0.06706766521731578,10.930576021526578,OWN,debt_consolidation,1,0
35,152543,44545,12,671,6,0,0.4109379474098253,7.37645368726787,OWN,medical,1,0
24,48364,13042,60,667,4,0,0.4386337588814109,10.35753536528851,MORTGAGE,other,1,0
49,82267,7930,48,654,4,1,0.07194008827487319,7.986541888434933,MORTGAGE,major_purchase,2,0
29,21307,7482,48,638,11,0,0.17198428735218788,13.381447868720574,MORTGAGE,medical,3,0
47,42708,44848,60,577,3,3,0.6596583727776426,14.4294377441609,RENT,other,1,1
46,44645,23310,36,645,8,0,0.32204696808463,3.1976855641725326,MORTGAGE,debt_consolidation,1,0
39,47132,7276,24,669,8,1,0.49634390892475805,11.418226698937758,RENT,debt_consolidation,2,0
48,22130,14694,12,682,2,0,0.5190202886434513,9.540597742335274,MORTGAGE,debt_consolidation,1,0
37,74781,2024,36,664,5,0,0.40909052209929014,19.523340725417356,RENT,debt_consolidation,1,0
63,90868,4604,60,631,13,1,0.5025862026783918,3.010824904929415,OWN,major_purchase,1,0
61,31372,7330,60,645,9,2,0.05,6.416322344840908,MORTGAGE,debt_consolidation,2,0
62,24626,7187,24,605,12,1,0.31542058824790137,1.8386318334206626,MORTGAGE,debt_consolidation,2,0
40,30903,35256,24,675,14,1,0.05,2.1353188394899947,MORTGAGE,debt_consolidation,0,0
65,65992,2888,60,632,9,1,0.08808595031491279,8.927820108225504,RENT,debt_consolidation,2,0
60,34270,4263,36,664,7,0,0.2680978254522579,8.027717102695554,RENT,debt_consolidation,1,0
59,45232,19185,36,730,14,1,0.25019233415057285,9.707255469540891,MORTGAGE,debt_consolidation,1,0
69,25743,16062,36,593,4,1,0.3562115433713719,9.598768637245328,OWN,medical,1,0
43,160744,10098,12,697,4,0,0.34690242325955156,5.821806235877944,MORTGAGE,major_purchase,0,0
67,51221,69008,12,652,10,0,0.37006136449718474,5.7873046565091855,MORTGAGE,medical,2,0
52,97716,21893,36,811,11,1,0.37620644729460184,2.1460063376404257,MORTGAGE,medical,1,0
67,65900,35534,60,632,7,1,0.3999384086904456,3.4942284785770266,MORTGAGE,other,3,0
53,47804,12827,24,705,3,0,0.20614329838820572,6.715991117210295,MORTGAGE,debt_consolidation,2,0
66,46341,8648,48,651,3,1,0.24128115209542977,7.9851482092104025,RENT,other,1,1
25,31724,8728,24,538,5,1,0.3444682911057871,10.553939457942946,MORTGAGE,home_improvement,2,0
63,37411,28060,24,608,11,0,0.3467985573990614,10.044303298960868,RENT,debt_consolidation,0,0
68,26777,24790,48,720,13,1,0.1877108952055552,14.785383827828664,RENT,major_purchase,1,0
54,25081,11216,36,615,6,0,0.5122339071519577,2.136559537512155,OWN,debt_consolidation,0,0
60,171411,19482,24,472,8,0,0.45872010163262383,5.837072946779653,MORTGAGE,debt_consolidation,2,0
31,57950,28856,48,647,1,0,0.2210424971955307,2.573477219011142,MORTGAGE,debt_consolidation,1,0
23,118116,8508,60,562,7,2,0.3187450980624971,13.386435346810352,RENT,debt_consolidation,2,1
53,30441,10150,60,660,8,0,0.6514309476195672,4.487630559017884,MORTGAGE,medical,5,1
31,23133,19097,60,774,5,1,0.3740865556751422,12.775137262223181,MORTGAGE,debt_consolidation,1,0
36,27264,3194,36,711,12,0,0.4093528932800098,14.263930668630296,OWN,major_purchase,1,0
38,38053,19389,24,772,10,2,0.2586596673303305,9.067184817303911,RENT,debt_consolidation,0,0
50,50106,5431,24,605,2,2,0.3030331837207488,8.46529413862515,OWN,debt_consolidation,2,0
68,44776,28376,12,638,4,2,0.5766988978675103,7.193225727422898,MORTGAGE,debt_consolidation,2,0
30,30825,74475,60,566,6,1,0.3669941640938804,5.414469819167887,MORTGAGE,medical,0,0
38,51669,7648,36,595,9,2,0.33936076716906777,4.813076180859673,RENT,other,2,0
58,54460,4538,48,575,2,0,0.35114616289046985,6.262916381428461,RENT,debt_consolidation,2,0
39,74709,11568,36,545,4,0,0.7318074182622776,16.121891952395497,RENT,other,2,1
56,118451,10805,24,759,10,0,0.3559711254721827,1.7907239251690985,OWN,major_purchase,2,0
33,39405,22665,60,482,5,1,0.2254884951179598,8.023046118879952,RENT,debt_consolidation,1,0
66,101649,16110,12,759,14,0,0.25169736475771426,10.556529820937001,OWN,home_improvement,0,0
23,50999,10540,36,749,8,0,0.4671134003582156,5.578120793288219,MORTGAGE,medical,0,0
30,19606,14364,12,689,8,2,0.13572783100298347,9.080411856207894,RENT,home_improvement,2,0
58,142908,5444,24,560,2,1,0.4175874472196344,0.0,RENT,home_improvement,1,0
21,191668,25935,48,523,6,2,0.2414273708525836,13.6252157315759,RENT,debt_consolidation,2,0
47,71072,48745,36,606,6,0,0.07118456653219885,12.65574355720545,RENT,debt_consolidation,2,0
66,51734,5125,24,700,13,0,0.20298916746296075,6.507870503131754,MORTGAGE,debt_consolidation,1,0
28,41654,3776,60,650,14,0,0.3541300714517989,2.600820673474657,RENT,home_improvement,2,0
66,37109,9684,36,566,5,0,0.5592751090239225,10.964490737934536,OWN,major_purchase,2,0
62,101358,5028,12,741,8,0,0.48699941179199563,1.2594026684896855,RENT,major_purchase,3,0
37,48515,4812,36,784,10,0,0.305946466074387,1.9768796704519938,OWN,home_improvement,1,0
29,133835,4351,24,631,2,0,0.4958280604727139,6.7319525446565835,OWN,debt_consolidation,1,0
26,50056,11442,24,658,14,0,0.2964830256141418,14.590207834940077,RENT,debt_consolidation,0,0
63,38276,9612,12,529,13,0,0.1300232622881166,10.202909279676593,OWN,medical,1,0
45,34173,18008,24,616,2,0,0.35316314534490145,3.7650241500535735,RENT,debt_consolidation,1,0
59,31375,8515,36,690,14,1,0.12410990074898229,0.0,OWN,home_improvement,1,0
69,66735,5047,12,678,7,1,0.4687112461227593,7.20760206815907,MORTGAGE,debt_consolidation,0,0
48,22545,13180,24,609,9,2,0.47088201335103164,8.257108929507988,OWN,debt_consolidation,1,0
53,30001,5728,24,628,3,0,0.21800450907046065,6.6360995920559835,MORTGAGE,debt_consolidation,2,0
57,108519,20125,36,614,7,3,0.3718396260238493,16.03195840115838,RENT,major_purchase,0,0
29,27646,3522,24,627,3,2,0.3704073851287161,6.340365551957771,RENT,home_improvement,1,0
38,82258,2363,36,683,12,0,0.48079450726508616,0.0,RENT,home_improvement,1,0
41,14216,3685,60,492,6,0,0.1632397619024228,4.964302209118058,RENT,other,1,0
22,117014,9560,36,644,3,0,0.439923128535227,9.273222892737145,RENT,debt_consolidation,2,1
63,22876,10617,48,677,1,1,0.15248461234917352,8.934486543759864,OWN,debt_consolidation,2,0
58,28974,14906,24,604,6,0,0.4665783106509306,6.116608568824846,MORTGAGE,debt_consolidation,3,0
60,73732,8503,60,611,11,3,0.5094046101999719,5.28890906963589,MORTGAGE,debt_consolidation,0,0
56,57655,6787,12,613,3,0,0.2495612909540161,0.0,MORTGAGE,medical,1,0
63,83867,42050,48,611,1,4,0.5328693299812308,7.428853781107669,OWN,medical,3,0
57,22766,34033,12,650,5,2,0.11389505554718171,5.3068861196051875,RENT,home_improvement,1,0
35,41271,29406,48,660,8,3,0.5149375167815822,8.246249410217297,RENT,major_purchase,0,0
48,33851,17104,60,481,8,0,0.5657684357243961,9.456446370101453,RENT,medical,0,0
38,25182,18229,60,702,8,0,0.4018722791227297,13.205341860223204,OWN,home_improvement,0,0
54,70090,7015,60,626,3,1,0.32067113284559584,2.2221744934306598,MORTGAGE,debt_consolidation,1,0
42,86321,14995,48,804,8,1,0.3968629730149884,0.5300892274214242,OWN,major_purchase,1,1
31,40049,6298,36,554,4,0,0.2594362446903309,4.130166344377997,RENT,major_purchase,0,0
33,122225,5752,12,580,8,1,0.7436940018744116,3.322033774718464,MORTGAGE,home_improvement,2,0
24,30594,3662,36,633,3,0,0.2620203064348563,2.872952126418612,RENT,debt_consolidation,2,0
42,120460,18487,36,683,3,0,0.5476101754485978,14.224532204341262,MORTGAGE,debt_consolidation,0,0
27,68688,15228,24,493,1,0,0.23881588738637866,7.742079357691472,MORTGAGE,home_improvement,2,0
63,23525,10484,12,583,8,3,0.5895212419255473,16.861967313140408,RENT,debt_consolidation,1,0
44,160960,9442,48,697,8,0,0.6518492872632754,6.984647884876186,RENT,home_improvement,2,0
24,37545,3089,24,574,9,1,0.40789862165290147,1.1406177546701937,MORTGAGE,debt_consolidation,1,0
48,101019,16401,24,759,6,0,0.39299859028507256,2.959127079011152,MORTGAGE,home_improvement,2,0
35,53497,10379,60,613,12,1,0.2065131462823132,12.122276735219788,RENT,debt_consolidation,2,0
21,61369,27358,48,578,2,3,0.18864985856475727,1.3307413151973817,OWN,other,3,0
23,84180,15017,36,698,1,0,0.3946871907748442,9.789383221319394,OWN,debt_consolidation,2,0
34,81430,23496,36,778,8,0,0.5687288715771681,5.216237354236696,RENT,home_improvement,1,0
58,39923,13282,36,683,10,0,0.2677696266276454,2.3508721366761955,RENT,debt_consolidation,1,0
21,67440,15449,60,750,4,2,0.6811893826691278,13.932598660741121,RENT,debt_consolidation,0,0
58,64470,28138,36,784,11,0,0.25847810905552426,4.0571698183999,RENT,major_purchase,0,0
58,55722,11453,12,576,14,0,0.3844087911124956,2.8621448769981637,RENT,debt_consolidation,0,0
